# F0-R0 PARAMETER SCAN
# FBA model ../../ModelFiles/ecFBA/Modified/reducedEcYeast_modified_withDamage.mat with objective max. growth (parsimonious)
# Boolean model ../../ModelFiles/Boolean/Modified/rules.txt, ../../ModelFiles/Boolean/Modified/species.txt
# TF layer ../../ModelFiles/Boolean/Modified/TFtargets.txt
damage formation	damage repair	regulation factor	rls	average generation time	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
0.0002	0.006	0.04	21	1.6300000000000097	20.40000000000002	14.0	0.021466399244104685	8.299999999999986	5.0	0.16888008777673047	9.89999999999998	2.0	0.2696733415474304	dead (regular)
0.0003	0.006	0.04	19	1.6222222222222302	17.899999999999984	12.0	0.019479023673058538	10.29999999999998	6.0	0.2037876676474172	5.299999999999997	1.0	0.25715932868562746	dead (regular)
0.0004	0.006	0.04	18	1.6294117647058897	16.399999999999963	11.0	0.01999369938697607	10.399999999999979	6.0	0.2044342245435824	5.399999999999997	1.0	0.2580061867695942	dead (regular)
0.0005	0.006	0.04	17	1.6375000000000064	14.899999999999963	10.0	0.018746508965297802	10.19999999999998	6.0	0.20284379365433652	5.1999999999999975	1.0	0.25646173901603087	dead (regular)
0.0006	0.006	0.04	17	1.6937500000000072	13.599999999999968	9.0	0.016620486229219952	9.099999999999984	6.0	0.17508093969887445	11.599999999999975	2.0	0.27842872291059895	dead (regular)
0.0007	0.006	0.04	16	1.6133333333333382	13.499999999999968	9.0	0.020355058246153298	9.89999999999998	6.0	0.19343275834861465	4.300000000000001	1.0	0.24609561124185547	dead (regular)
0.0008	0.006	0.04	16	1.7133333333333396	12.099999999999973	8.0	0.016722382180673106	9.099999999999984	6.0	0.17665702099690683	12.299999999999972	2.0	0.2807078883680122	dead (regular)
0.0009	0.006	0.04	15	1.6642857142857186	11.999999999999973	8.0	0.019468007159351874	10.399999999999979	6.0	0.20615232983062606	5.599999999999996	1.0	0.26079653382378165	dead (regular)
0.001	0.006	0.04	15	1.671428571428576	11.999999999999973	8.0	0.022296199767658134	10.999999999999977	6.0	0.21213628004844354	6.399999999999993	1.0	0.267437744852282	dead (regular)
0.0011	0.006	0.04	15	1.76428571428572	10.499999999999979	7.0	0.017144105986664014	9.299999999999983	6.0	0.18316611443996186	15.099999999999962	2.0	0.2881825655147256	dead (regular)
0.0012	0.006	0.04	14	1.6538461538461566	10.499999999999979	7.0	0.019255955336141526	10.09999999999998	6.0	0.19668190838725721	4.699999999999999	1.0	0.25049510388621693	dead (regular)
0.0013	0.006	0.04	14	1.6846153846153877	10.499999999999979	7.0	0.021359247583647094	10.899999999999977	6.0	0.20907820935598187	5.799999999999995	1.0	0.2649486123844132	dead (regular)
0.0014	0.006	0.04	14	1.7384615384615425	10.399999999999979	7.0	0.02329000772148284	8.299999999999986	5.0	0.17540272220163255	12.099999999999973	2.0	0.2815459230054949	dead (regular)
0.0015	0.006	0.04	14	1.8000000000000047	8.999999999999984	6.0	0.017131573717559405	9.399999999999983	6.0	0.18543058094813247	17.49999999999998	2.0	0.2904767299908855	dead (regular)
